molecule_chembl_id,canonical_smiles,murcko_fragment,problem_type,strategy,train_test,drop_intermediate,pIC50,bioactivity_class
CHEMBL341277,CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CS)C(=O)O)C(C)C,N1CCCC1,classification,stratified,train,True,4.366531544420414,inactive
CHEMBL346460,C=CCC(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(C)C)C(=O)C(=O)NCC,N1CCCC1,classification,stratified,train,True,6.455931955649724,active
CHEMBL3301646,CCCN(NC(=O)[C@@H]1C[C@@H](OCc2ccccc2)CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)NCc1ccccc1,O(Cc1ccccc1)C2CNC(CNNCNCc3ccccc3)C2,classification,stratified,train,True,6.229147988357855,active
CHEMBL347015,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)NC(=O)[C@H](COCc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(C)(C)C)C(=O)C(N)=O,O(Cc1ccccc1)CCCNCCc2ccccc2,classification,stratified,test,True,7.5376020021010435,active
CHEMBL348546,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(C)C)C(C)(C)C)C(=O)C(N)=O,c1ccccc1,classification,stratified,test,True,7.698970004336019,active
CHEMBL347708,CCCC[C@H](NC(=O)[C@H](Cc1ccsc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(C)(C)C)C(=O)C(N)=O,s1ccc(c1)CCNCCNCCCc2ccccc2,classification,stratified,train,True,6.886056647693163,active
CHEMBL348722,CC[C@H](NC(=O)[C@@H]1C[C@@](C)(CC(=O)Nc2ccccc2C(=O)NC)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(C[C@]2(C)O1)C3(C)C,N=1C=C(NCc2ccccc2)CN3C1C(CCNc4ccccc4)CC3CNCB5OC6CC7CC(C7)C6O5,classification,stratified,train,True,6.7447274948966935,active
CHEMBL349586,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCC(=O)O)C(C)(C)C)C(=O)C(N)=O,c1ccc(cc1)CCNCCNCCCc2c[nH]c3ccccc32,classification,stratified,train,True,7.387216143280264,active
CHEMBL349862,CC[C@H](NC(=O)[C@@H]1C[C@@](C)(NC(=O)Nc2ccccc2-c2ccccc2)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(C[C@]2(C)O1)C3(C)C,N=1C=C(NCc2ccccc2)CN3C1C(NCNc4ccccc4-c5ccccc5)CC3CNCB6OC7CC8CC(C8)C7O6,classification,stratified,train,True,4.522878745280337,inactive
CHEMBL350980,CC[C@H](NC(=O)[C@@H]1C[C@@](C)(CC(=O)Nc2ccccc2C(=O)OC)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(C[C@]2(C)O1)C3(C)C,N=1C=C(NCc2ccccc2)CN3C1C(CCNc4ccccc4)CC3CNCB5OC6CC7CC(C7)C6O5,classification,stratified,test,True,7.0,active
CHEMBL351077,CC[C@H](NC(=O)[C@@H]1C[C@@](C)(NC(=O)Nc2ccccc2SC)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(C[C@]2(C)O1)C3(C)C,N=1C=C(NCc2ccccc2)CN3C1C(NCNc4ccccc4)CC3CNCB5OC6CC7CC(C7)C6O5,classification,stratified,train,True,6.1487416512809245,active
CHEMBL351223,CC[C@H](NC(=O)[C@@H]1C[C@@](C)(NC(=O)Nc2ccccc2)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(C[C@]2(C)O1)C3(C)C,N=1C=C(NCc2ccccc2)CN3C1C(NCNc4ccccc4)CC3CNCB5OC6CC7CC(C7)C6O5,classification,stratified,test,True,6.102372908709558,active
CHEMBL351266,C=CCC(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@H](CC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)C(C)C)C(C)C)C(=O)C(=O)CC(C)C,N1CCCC1,classification,stratified,train,True,4.522878745280337,inactive
CHEMBL351389,C=CCNC(=O)C(=O)C(CC=C)NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@H](CC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)C(C)C)C(C)C,N1CCCC1,classification,stratified,train,True,6.2441251443275085,active
CHEMBL351341,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)c1ccccc1)C(=O)C(N)=O,c1ccc(cc1)CNCCCc2ccccc2,classification,stratified,train,True,7.376750709602099,active
CHEMBL352130,CC[C@H](NC(=O)[C@@H]1C[C@@](C)(NC(=O)Nc2ccccc2C)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(C[C@]2(C)O1)C3(C)C,N=1C=C(NCc2ccccc2)CN3C1C(NCNc4ccccc4)CC3CNCB5OC6CC7CC(C7)C6O5,classification,stratified,train,True,6.107905397309519,active
CHEMBL352719,CC[C@H](NC(=O)[C@@H]1C[C@@](C)(NC(=O)Nc2ccccc2C(=O)OC)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(C[C@]2(C)O1)C3(C)C,N=1C=C(NCc2ccccc2)CN3C1C(NCNc4ccccc4)CC3CNCB5OC6CC7CC(C7)C6O5,classification,stratified,train,True,7.096910013008056,active
CHEMBL352843,CC[C@H](NC(=O)[C@@H]1C[C@@](C)(NC(=O)Nc2cccc(F)c2)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(C[C@]2(C)O1)C3(C)C,N=1C=C(NCc2ccccc2)CN3C1C(NCNc4ccccc4)CC3CNCB5OC6CC7CC(C7)C6O5,classification,stratified,train,True,6.301029995663981,active
CHEMBL354460,CC[C@H](NC(=O)[C@@H]1C[C@@](C)(NC(=O)Nc2ccccc2OC)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(C[C@]2(C)O1)C3(C)C,N=1C=C(NCc2ccccc2)CN3C1C(NCNc4ccccc4)CC3CNCB5OC6CC7CC(C7)C6O5,classification,stratified,train,True,6.443697499232712,active
CHEMBL355235,CC[C@H](NC(=O)[C@@H]1C[C@@](C)(CC(=O)Nc2ccccc2OC)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(C[C@]2(C)O1)C3(C)C,N=1C=C(NCc2ccccc2)CN3C1C(CCNc4ccccc4)CC3CNCB5OC6CC7CC(C7)C6O5,classification,stratified,train,True,6.698970004336019,active
CHEMBL355383,CC[C@H](NC(=O)[C@@H]1C[C@@](C)(CC(=O)Nc2cccc(SC)c2)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(C[C@]2(C)O1)C3(C)C,N=1C=C(NCc2ccccc2)CN3C1C(CCNc4ccccc4)CC3CNCB5OC6CC7CC(C7)C6O5,classification,stratified,train,True,7.045757490560675,active
