molecule_chembl_id,canonical_smiles,murcko_fragment,problem_type,strategy,train_test,drop_intermediate,pIC50,bioactivity_class
CHEMBL181158,CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2cccs2)N1C(=O)c1ccncc1,n1ccc(cc1)CN2CCCC2c3sccc3,classification,random,train,True,4.698970004336019,inactive
CHEMBL373241,CCOC(=O)c1c(NC(=O)NS(=O)(=O)N2CCc3ccccc32)sc2c1CCC(C)(C)C2,s1c(cc2c1CCCC2)NCNSN3c4ccccc4CC3,classification,random,train,True,6.698970004336019,active
CHEMBL4109070,COc1nc(N)nc2c1ncn2C1OC2COP(=O)(OCC(C)(C)C)O[C@H]2[C@]12CCO2,n1cnc2c(ncn2C3OC4COPOC4C53OCC5)c1,classification,random,train,True,4.698970004336019,inactive
CHEMBL2236452,CCCCCSc1nc(-c2ccc(F)cc2F)c(C#N)c(=O)[nH]1,n1cnc(cc1)-c2ccccc2,classification,random,train,True,4.920818753952375,inactive
CHEMBL205341,CC(C)CCN1C(=O)C(C2=NS(=O)(=O)c3ccccc3N2)=C(O)[C@@H]1C(C)(C)C,N=1Sc2ccccc2NC1C3=CCNC3,classification,random,train,True,7.744727494896693,active
CHEMBL4218648,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc3c(cc12)CCCCN3S(C)(=O)=O,o1c(cc2cc3c(cc12)NCCCC3)-c4ccccc4,classification,random,test,True,7.769551078621726,active
CHEMBL379033,COc1ccc2c(c1)c(O)c(C1=NS(=O)(=O)c3ccccc3N1)c(=O)n2CCC(C)C,N=1Sc2ccccc2NC1C3=Cc4ccccc4NC3,classification,random,train,True,7.638272163982407,active
CHEMBL379432,Cc1cccc2c1N=C(c1c(O)c3cccnc3n(Cc3ccccc3)c1=O)NS2(=O)=O,n1cccc2C=C([CH]N(c12)Cc3ccccc3)C4=Nc5ccccc5SN4,classification,random,train,True,7.017728766960431,active
CHEMBL217213,Cn1c(-c2ccc(OCc3ccccc3)cc2)c(C2CCCCC2)c2ccc(C(=O)O)cc21,O(c1ccc(cc1)-c2[nH]c3ccccc3c2C4CCCCC4)Cc5ccccc5,classification,random,train,True,6.920818753952375,active
CHEMBL362701,CC(C)CCNn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21,N=1Sc2ccccc2NC1C3=Cc4ccccc4NC3,classification,random,train,True,6.872895201635193,active
