molecule_chembl_id,canonical_smiles,murcko_fragment,problem_type,strategy,train_test,drop_intermediate,pIC50,bioactivity_class
CHEMBL1921980,CNC(=O)c1ccc2cc(C(C)(O)c3cncn3C)ccc2c1,n1c[nH]c(c1)Cc2ccc3ccccc3c2,classification,stratified,train,True,6.39,active
CHEMBL1921981,NC(=O)c1ccc2cc(C3(O)CCn4cncc43)ccc2c1,n1cc2n(c1)CCC2c3ccc4ccccc4c3,classification,stratified,train,True,7.54,active
CHEMBL1921982,CCNC(=O)c1ccc2cc(C3(O)CCn4cncc43)ccc2c1,n1cc2n(c1)CCC2c3ccc4ccccc4c3,classification,stratified,train,True,6.72,active
CHEMBL1921983,O=C(NC1CC1)c1ccc2cc(C3(O)CCn4cncc43)ccc2c1,n1cc2n(c1)CCC2c3ccc4cc(ccc4c3)CNC5CC5,classification,stratified,test,True,6.54,active
CHEMBL1921984,CC(C)NC(=O)c1ccc2cc(C3(O)CCn4cncc43)ccc2c1,n1cc2n(c1)CCC2c3ccc4ccccc4c3,classification,stratified,train,True,6.4,active
CHEMBL1921985,CNC(=O)c1ccc2cc([C@]3(O)CCn4cncc43)ccc2c1,n1cc2n(c1)CCC2c3ccc4ccccc4c3,classification,stratified,test,True,7.32,active
CHEMBL193863,COc1ccc2ccc(-c3cccnc3)cc2c1,n1cccc(c1)-c2ccc3ccccc3c2,classification,stratified,train,True,6.14,active
CHEMBL196796,N#Cc1ccc2cc(-c3cccnc3)ccc2c1,n1cccc(c1)-c2ccc3ccccc3c2,classification,stratified,test,True,6.16,active
CHEMBL2147034,Cc1ccncc1-c1cccc2c1ncn2-c1ccccn1,n1cccc(c1)-c2cccc3c2ncn3-c4ncccc4,classification,stratified,train,True,8.24,active
CHEMBL2147035,Cc1ccncc1-c1cccc2c1ncn2-c1cnccn1,n1ccnc(c1)-n2cnc3c(cccc32)-c4cnccc4,classification,stratified,train,True,7.43,active
CHEMBL2147036,Cc1ccncc1-c1cccc2c1ncn2-c1cccc(C(F)(F)F)n1,n1cccc(c1)-c2cccc3c2ncn3-c4ncccc4,classification,stratified,test,True,7.4,active
CHEMBL2147037,Cc1ccncc1-c1cccc2c1ncn2-c1cccc(F)n1,n1cccc(c1)-c2cccc3c2ncn3-c4ncccc4,classification,stratified,train,True,7.96,active
