algorithm,drop_intermediate,file_size_kb,fingerprint,strategy,target,train_accuracy,train_f1,train_inference_time_ns,train_mcc,train_precision,train_sensitivity,train_specificity,test_accuracy,test_f1,test_inference_time_ns,test_mcc,test_precision,test_sensitivity,test_specificity,cv_best_mean_score,cv_split_0,cv_split_1,cv_split_2,estimator__C,estimator__algorithm,estimator__coef0,estimator__degree,estimator__early_stopping,estimator__gamma,estimator__l2_regularization,estimator__leaf_size,estimator__learning_rate,estimator__max_depth,estimator__max_features,estimator__max_iter,estimator__min_samples_leaf,estimator__min_samples_split,estimator__n_estimators,estimator__n_iter_no_change,estimator__n_jobs,estimator__n_neighbors,estimator__oob_score,estimator__p,estimator__random_state,estimator__shrinking,estimator__warm_start,estimator__weights,selectpercentile__percentile,variancethreshold__threshold
hgb,True,935.9755859375,EState,strict,homosapiens_cyp17a1,0.9230769230769231,0.9564220183486238,9416251,0.6488090763873982,0.9308035714285714,0.9834905660377359,0.5571428571428572,0.9385964912280702,0.9658536585365853,5240282,0.6623521324295643,0.9705882352941176,0.9611650485436893,0.7272727272727273,0.9335970645568169,0.9590643274853801,0.9064327485380117,0.9352941176470588,,,,,True,,0.0,,0.01,10,,10000.0,16.0,,,100.0,,,,,22.0,,True,,80,0.15999999999999998
hgb,False,1668.94921875,EState,strict,homosapiens_cyp17a1,0.8891050583657587,0.8770877009379883,13037617,0.6235872975096237,0.8760759975415522,0.8891050583657587,,0.834319526627219,0.8132961792509792,8058552,0.6594456973023287,0.8393138500960595,0.834319526627219,,0.8543823719042742,0.8457446808510638,0.8457446808510638,0.8716577540106952,,,,,True,,0.01,,0.01,10,,1000.0,8.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,True,529.34375,EState,strict,homosapiens_cyp17a1,0.9595141700404858,0.9766899766899767,6361169,0.8262444531524066,0.9654377880184332,0.9882075471698113,0.7857142857142857,0.9912280701754386,0.9951690821256038,2565174,0.9488675620705191,0.9903846153846154,1.0,0.9090909090909091,0.9374957000343999,0.9415204678362573,0.935672514619883,0.9352941176470588,200.0,,0.5,4.0,,1.0,,,,,,,,,,,,,,,22.0,True,,,90,0.08999999999999998
svm,False,530.85546875,EState,strict,homosapiens_cyp17a1,0.8949416342412452,0.8830422546693457,7755392,0.6405249533728379,0.8898537611448357,0.8949416342412452,,0.7337278106508875,0.6820815642992711,3419393,0.41826330473821927,0.7299595589800348,0.7337278106508875,,0.8579379527439602,0.8457446808510638,0.851063829787234,0.8770053475935828,100.0,,0.1,3.0,,1.0,,,,,,,,,,,,,,,22.0,False,,,90,0.15999999999999998
dt,True,190.5009765625,EState,strict,homosapiens_cyp17a1,0.951417004048583,0.9722222222222222,1765578,0.7877828350060041,0.9545454545454546,0.9905660377358491,0.7142857142857143,0.9824561403508771,0.9903846153846154,1438637,0.895878006537387,0.9809523809523809,1.0,0.8181818181818182,0.9355463822956084,0.9473684210526315,0.9239766081871345,0.9352941176470588,,,,,,,,,,20,log2,,1.0,2.0,,,,,,,22.0,,,,80,0.15999999999999998
dt,False,193.8974609375,EState,strict,homosapiens_cyp17a1,0.8910505836575876,0.8762004230502481,1653684,0.6234246619953173,0.8843953491470086,0.8910505836575876,,0.7337278106508875,0.6807763471437973,1425044,0.42566409661154403,0.7281032082288129,0.7337278106508875,,0.856174384647476,0.8297872340425532,0.8563829787234043,0.8823529411764706,,,,,,,,,,10,None,,1.0,2.0,,,,,,,22.0,,,,90,0.15999999999999998
knn,True,571.7236328125,EState,strict,homosapiens_cyp17a1,0.9696356275303644,0.9824150058616647,29218834,0.8721343431519625,0.9766899766899767,0.9882075471698113,0.8571428571428571,0.9824561403508771,0.9902912621359223,18163730,0.8993821712268314,0.9902912621359223,0.9902912621359223,0.9090909090909091,0.9472652218782249,0.9532163742690059,0.9415204678362573,0.9470588235294117,,ball_tree,,,,,,20.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,100,0.08999999999999998
knn,False,534.474609375,EState,strict,homosapiens_cyp17a1,0.8988326848249028,0.8884863029783655,29584774,0.6562888552143501,0.8932846544595618,0.8988326848249028,,0.8047337278106509,0.7819876566774829,18812431,0.5892040420675038,0.8085633251270534,0.8047337278106509,,0.8508362726134941,0.8404255319148937,0.8404255319148937,0.8716577540106952,,kd_tree,,,,,,20.0,,,,,,,,,-1.0,9.0,,2.0,,,,distance,80,0.15999999999999998
rf,True,879.5400390625,CDKextended,random,homosapiens_cyp17a1,0.9835390946502057,0.9905437352245863,12276038,0.9284659998400436,0.9835680751173709,0.9976190476190476,0.8939393939393939,0.9754098360655737,0.986046511627907,10182920,0.8832934702929618,0.9814814814814815,0.9906542056074766,0.8666666666666667,0.9691358024691358,0.9814814814814815,0.9444444444444444,0.9814814814814815,,,,,,,,,,20,None,,2.0,3.0,100.0,,,,True,,22.0,,True,,90,0.15999999999999998
rf,False,1300.9833984375,CDKextended,random,homosapiens_cyp17a1,0.9194139194139194,0.9141933382880184,14564179,0.771855224366654,0.9188459583452807,0.9194139194139194,,0.8978102189781022,0.8882538956135735,10466863,0.7230379736689349,0.9019492686746651,0.8978102189781022,,0.8644688644688645,0.8681318681318682,0.8681318681318682,0.8571428571428571,,,,,,,,,,10,sqrt,,2.0,8.0,100.0,,,,True,,22.0,,True,,90,0.15999999999999998
hgb,True,979.9951171875,CDKextended,random,homosapiens_cyp17a1,0.9876543209876543,0.9929078014184397,90807252,0.9467242532964757,0.9859154929577465,1.0,0.9090909090909091,0.9918032786885246,0.9953488372093023,17782437,0.9616087343741692,0.9907407407407407,1.0,0.9333333333333333,0.9629629629629629,0.9814814814814815,0.9629629629629629,0.9444444444444444,,,,,True,,0.0,,0.01,None,,1000.0,64.0,,,100.0,,,,,22.0,,True,,100,0.15999999999999998
hgb,False,1936.01171875,CDKextended,random,homosapiens_cyp17a1,0.945054945054945,0.9430707026197906,30754546,0.8487437231763041,0.9429767702532366,0.945054945054945,,0.9416058394160584,0.9395047411146735,21585012,0.8469737164305203,0.9433500805763579,0.9416058394160584,,0.8736263736263736,0.8681318681318682,0.8791208791208791,0.8736263736263736,,,,,True,,0.0,,0.01,None,,10000.0,32.0,,,100.0,,,,,22.0,,True,,80,0.15999999999999998
svm,True,1122.32421875,CDKextended,random,homosapiens_cyp17a1,0.9814814814814815,0.9893742621015348,30340869,0.9193110299687303,0.9812646370023419,0.9976190476190476,0.8787878787878788,0.9672131147540983,0.9814814814814815,11287744,0.8414710490593256,0.9724770642201835,0.9906542056074766,0.8,0.9794238683127571,0.9876543209876543,0.9691358024691358,0.9814814814814815,10.0,,0.0,4.0,,0.001,,,,,,,,,,,,,,,22.0,True,,,80,0.08999999999999998
svm,False,2023.4560546875,CDKextended,random,homosapiens_cyp17a1,0.9487179487179487,0.9486889553320648,77698479,0.8618001359321754,0.9488084454604888,0.9487179487179487,,0.948905109489051,0.9474022173254373,23204250,0.8667421678161308,0.9481713204340942,0.948905109489051,,0.8663003663003663,0.8736263736263736,0.8626373626373627,0.8626373626373627,10.0,,0.1,4.0,,0.005,,,,,,,,,,,,,,,22.0,True,,,80,0.08999999999999998
dt,True,207.236328125,CDKextended,random,homosapiens_cyp17a1,0.9794238683127572,0.9881796690307328,6164899,0.9102077463836117,0.9812206572769953,0.9952380952380953,0.8787878787878788,0.9754098360655737,0.9861751152073732,5257288,0.8821461433242329,0.9727272727272728,1.0,0.8,0.9609053497942387,0.9506172839506173,0.9629629629629629,0.9691358024691358,,,,,,,,,,30,sqrt,,1.0,3.0,,,,,,,22.0,,,,80,0.15999999999999998
dt,False,211.7109375,CDKextended,random,homosapiens_cyp17a1,0.891941391941392,0.8862609226246456,6606174,0.6991099770885928,0.8840297591332953,0.891941391941392,,0.8467153284671532,0.8247926343729264,5541162,0.568358727057995,0.8298179377464553,0.8467153284671532,,0.8553113553113553,0.8461538461538461,0.8571428571428571,0.8626373626373627,,,,,,,,,,None,log2,,2.0,8.0,,,,,,,22.0,,,,90,0.15999999999999998
knn,True,3046.810546875,CDKextended,random,homosapiens_cyp17a1,0.9897119341563786,0.9940828402366864,98087750,0.9557033974812579,0.9882352941176471,1.0,0.9242424242424242,0.9918032786885246,0.9953488372093023,38658266,0.9616087343741692,0.9907407407407407,1.0,0.9333333333333333,0.9732510288065844,0.9876543209876543,0.9567901234567902,0.9753086419753086,,auto,,,,,,10.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,80,0.08999999999999998
knn,False,4375.4521484375,CDKextended,random,homosapiens_cyp17a1,0.8974358974358975,0.8885215942402178,78881230,0.7047976219426493,0.89096985301725,0.8974358974358975,,0.8759124087591241,0.862991861733367,37630511,0.6558312325666386,0.8777372262773723,0.8759124087591241,,0.8754578754578755,0.8956043956043956,0.8681318681318682,0.8626373626373627,,ball_tree,,,,,,20.0,,,,,,,,,-1.0,3.0,,1.0,,,,uniform,80,0.15999999999999998
rf,True,4024.6806640625,CDKextended,stratified,homosapiens_cyp17a1,0.9876543209876543,0.9929577464788732,60117038,0.9429577464788732,0.9929577464788732,0.9929577464788732,0.95,0.9836065573770492,0.9900990099009901,49182968,0.9424799622819425,0.9900990099009901,0.9900990099009901,0.9523809523809523,0.9670781893004116,0.9506172839506173,0.9876543209876543,0.9629629629629629,,,,,,,,,,None,None,,1.0,2.0,1000.0,,,,True,,22.0,,True,,80,0.15999999999999998
rf,False,6802.236328125,CDKextended,stratified,homosapiens_cyp17a1,0.9560439560439561,0.95538885303225,73522938,0.8753465052831721,0.9551988535138595,0.9560439560439561,,0.9343065693430657,0.9306956572247285,55987447,0.8493114613261292,0.9335418839068474,0.9343065693430657,,0.8589743589743589,0.8461538461538461,0.8516483516483516,0.8791208791208791,,,,,,,,,,30,None,,1.0,8.0,1000.0,,,,True,,22.0,,True,,80,0.15999999999999998
hgb,True,706.3203125,CDKextended,stratified,homosapiens_cyp17a1,0.9711934156378601,0.9837209302325581,297270573,0.8616233968228689,0.9746543778801844,0.9929577464788732,0.8166666666666667,0.9672131147540983,0.9805825242718447,9754738,0.8824311912303621,0.9619047619047619,1.0,0.8095238095238095,0.9609053497942387,0.9629629629629629,0.9629629629629629,0.9567901234567902,,,,,True,,0.0,,0.01,None,,99999999.0,32.0,,,100.0,,,,,22.0,,True,,80,0.15999999999999998
hgb,False,1165.890625,CDKextended,stratified,homosapiens_cyp17a1,0.9505494505494505,0.9496523358513509,23442836,0.8590639531237425,0.9495187310556875,0.9505494505494505,,0.8759124087591241,0.8731046185452878,13777624,0.7102814826954763,0.8750701852891634,0.8759124087591241,,0.847985347985348,0.8516483516483516,0.8351648351648352,0.8571428571428571,,,,,True,,0.0,,0.01,10,,1000.0,32.0,,,100.0,,,,,22.0,,True,,90,0.08999999999999998
svm,True,1417.41015625,CDKextended,stratified,homosapiens_cyp17a1,0.9917695473251029,0.9953271028037384,38523407,0.9615878341528129,0.9906976744186047,1.0,0.9333333333333333,1.0,1.0,13353545,1.0,1.0,1.0,1.0,0.9732510288065842,0.9629629629629629,0.9876543209876543,0.9691358024691358,10.0,,0.0,2.0,,0.005,,,,,,,,,,,,,,,22.0,True,,,80,0.08999999999999998
svm,False,1545.1279296875,CDKextended,stratified,homosapiens_cyp17a1,0.9633699633699634,0.963191281205177,69524925,0.8969342145722659,0.963198036458555,0.9633699633699634,,0.9416058394160584,0.9408960862707698,20857610,0.8669060264925198,0.9414017829434295,0.9416058394160584,,0.8644688644688645,0.8516483516483516,0.8626373626373627,0.8791208791208791,10.0,,0.0,3.0,,0.005,,,,,,,,,,,,,,,22.0,True,,,80,0.15999999999999998
dt,True,205.783203125,CDKextended,stratified,homosapiens_cyp17a1,0.9691358024691358,0.9825378346915018,6924228,0.8519637539561832,0.9745958429561201,0.9906103286384976,0.8166666666666667,0.9672131147540983,0.9805825242718447,5409890,0.8824311912303621,0.9619047619047619,1.0,0.8095238095238095,0.948559670781893,0.9444444444444444,0.9629629629629629,0.9382716049382716,,,,,,,,,,20,None,,4.0,8.0,,,,,,,22.0,,,,90,0.08999999999999998
dt,False,210.375,CDKextended,stratified,homosapiens_cyp17a1,0.8809523809523809,0.8587616666775879,6428216,0.6350509843719065,0.8792177620292211,0.8809523809523809,,0.8321167883211679,0.7824222671111497,5288156,0.5945978835033602,0.8587376556462001,0.8321167883211679,,0.8351648351648352,0.8186813186813187,0.8571428571428571,0.8296703296703297,,,,,,,,,,None,log2,,4.0,3.0,,,,,,,22.0,,,,80,0.15999999999999998
knn,True,3031.583984375,CDKextended,stratified,homosapiens_cyp17a1,0.9876543209876543,0.9929742388758782,67559787,0.9423044179181723,0.9906542056074766,0.9953051643192489,0.9333333333333333,1.0,1.0,33682008,1.0,1.0,1.0,1.0,0.9711934156378601,0.9567901234567902,0.9876543209876543,0.9691358024691358,,auto,,,,,,10.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,80,0.08999999999999998
knn,False,2371.7470703125,CDKextended,stratified,homosapiens_cyp17a1,0.9688644688644689,0.9683033381514252,100061825,0.9122695529210203,0.9681738414014203,0.9688644688644689,,0.948905109489051,0.947839656951889,82483731,0.8835169203309687,0.9501187017220609,0.948905109489051,,0.86996336996337,0.8681318681318682,0.8681318681318682,0.8736263736263736,,brute,,,,,,30.0,,,,,,,,,-1.0,3.0,,2.0,,,,distance,80,0.15999999999999998
rf,True,3746.802734375,CDKextended,strict,homosapiens_cyp17a1,0.9838056680161943,0.990632318501171,58490974,0.9322033534003348,0.9837209302325581,0.9976415094339622,0.9,1.0,1.0,45504302,1.0,1.0,1.0,1.0,0.9628826969384244,0.9473684210526315,0.9824561403508771,0.9588235294117647,,,,,,,,,,30,None,,1.0,4.0,1000.0,,,,True,,22.0,,True,,80,0.15999999999999998
rf,False,1496.2822265625,CDKextended,strict,homosapiens_cyp17a1,0.9649805447470817,0.9637452443257661,14451561,0.8895483941913077,0.964971187305139,0.9649805447470817,,0.9526627218934911,0.9516270953517917,10477928,0.9063017901737906,0.9535730541647702,0.9526627218934911,,0.8562123108430993,0.8297872340425532,0.8351063829787234,0.9037433155080213,,,,,,,,,,10,None,,1.0,2.0,100.0,,,,True,,22.0,,True,,90,0.15999999999999998
hgb,True,1200.2587890625,CDKextended,strict,homosapiens_cyp17a1,0.9838056680161943,0.990632318501171,12713755,0.9322033534003348,0.9837209302325581,0.9976415094339622,0.9,1.0,1.0,11487144,1.0,1.0,1.0,1.0,0.9570576768719183,0.9473684210526315,0.9532163742690059,0.9705882352941176,,,,,True,,0.0,,0.01,20,,99999999.0,8.0,,,100.0,,,,,22.0,,True,,90,0.15999999999999998
hgb,False,3201.642578125,CDKextended,strict,homosapiens_cyp17a1,0.9610894941634242,0.9602242513591764,29312152,0.8776272531513178,0.9605737161035856,0.9610894941634242,,0.9467455621301775,0.9450908119730766,106855624,0.8944361969599329,0.9472303012068332,0.9467455621301775,,0.8597584101338795,0.8404255319148937,0.8351063829787234,0.9037433155080213,,,,,True,,0.0,,0.01,None,,99999999.0,16.0,,,100.0,,,,,22.0,,True,,90,0.15999999999999998
svm,True,894.0078125,CDKextended,strict,homosapiens_cyp17a1,0.9838056680161943,0.9905660377358491,22438922,0.9334231805929919,0.9905660377358491,0.9905660377358491,0.9428571428571428,1.0,1.0,10369523,1.0,1.0,1.0,1.0,0.9687421167297328,0.9590643274853801,0.9824561403508771,0.9647058823529412,100.0,,0.0,3.0,,0.001,,,,,,,,,,,,,,,22.0,False,,,80,0.15999999999999998
svm,False,1354.890625,CDKextended,strict,homosapiens_cyp17a1,0.9571984435797666,0.9562162524017405,46259239,0.8648878447723376,0.9564597854675485,0.9571984435797666,,0.9171597633136095,0.9191082421851653,18522451,0.8416618516125726,0.927267792193692,0.9171597633136095,,0.8650491144233322,0.8404255319148937,0.8670212765957447,0.8877005347593583,100.0,,0.1,4.0,,0.001,,,,,,,,,,,,,,,22.0,True,,,80,0.15999999999999998
dt,True,206.205078125,CDKextended,strict,homosapiens_cyp17a1,0.9493927125506073,0.9711649365628604,6496246,0.7778282139958203,0.9503386004514672,0.9929245283018868,0.6857142857142857,0.956140350877193,0.9753694581280788,5147835,0.7828849460387404,0.99,0.9611650485436893,0.9090909090909091,0.955108359133127,0.9298245614035088,0.9649122807017544,0.9705882352941176,,,,,,,,,,20,log2,,2.0,8.0,,,,,,,22.0,,,,80,0.15999999999999998
dt,False,219.703125,CDKextended,strict,homosapiens_cyp17a1,0.9494163424124513,0.947607594419612,6604182,0.8400981843518402,0.9476485920781017,0.9494163424124513,,0.9053254437869822,0.9021176062596182,5985085,0.8100834948334134,0.9115867535552915,0.9053254437869822,,0.8402169378389654,0.824468085106383,0.8138297872340425,0.8823529411764706,,,,,,,,,,None,sqrt,,1.0,3.0,,,,,,,22.0,,,,80,0.08999999999999998
knn,True,2479.677734375,CDKextended,strict,homosapiens_cyp17a1,0.9898785425101214,0.9941383352872216,45930315,0.9579921282290986,0.9883449883449883,1.0,0.9285714285714286,0.9824561403508771,0.9901960784313726,35310226,0.9108916919062707,1.0,0.9805825242718447,1.0,0.9609563123495012,0.9473684210526315,0.9649122807017544,0.9705882352941176,,auto,,,,,,40.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,90,0.15999999999999998
knn,False,4574.830078125,CDKextended,strict,homosapiens_cyp17a1,0.9202334630350194,0.9128672769898044,96367188,0.7359481547791961,0.9177971007809521,0.9202334630350194,,0.893491124260355,0.8880252862249589,51443346,0.7850921471883916,0.8956957434624928,0.893491124260355,,0.8526472484545075,0.8191489361702128,0.8457446808510638,0.893048128342246,,kd_tree,,,,,,20.0,,,,,,,,,-1.0,3.0,,1.0,,,,uniform,80,0.15999999999999998
rf,True,883.87890625,CDK,random,homosapiens_cyp17a1,0.9876543209876543,0.9929078014184397,12431394,0.9467242532964757,0.9859154929577465,1.0,0.9090909090909091,0.9836065573770492,0.9907407407407407,9704047,0.9223689749736185,0.981651376146789,1.0,0.8666666666666667,0.9670781893004116,0.9814814814814815,0.9506172839506173,0.9691358024691358,,,,,,,,,,None,None,,1.0,4.0,100.0,,,,True,,22.0,,True,,100,0.08999999999999998
rf,False,1213.2392578125,CDK,random,homosapiens_cyp17a1,0.9358974358974359,0.9325733888388975,13154766,0.8219588475492495,0.9329637105147309,0.9358974358974359,,0.9343065693430657,0.9295559632267897,9964348,0.8285640838687787,0.9395387894838834,0.9343065693430657,,0.8644688644688645,0.8736263736263736,0.8681318681318682,0.8516483516483516,,,,,,,,,,20,None,,1.0,8.0,100.0,,,,True,,22.0,,True,,80,0.15999999999999998
hgb,True,1517.22265625,CDK,random,homosapiens_cyp17a1,0.9917695473251029,0.995260663507109,28242226,0.96464072711996,0.9905660377358491,1.0,0.9393939393939394,0.9918032786885246,0.9953488372093023,23685406,0.9616087343741692,0.9907407407407407,1.0,0.9333333333333333,0.9629629629629629,0.9691358024691358,0.9567901234567902,0.9629629629629629,,,,,True,,0.0,,0.01,10,,1000.0,32.0,,,100.0,,,,,22.0,,True,,80,0.15999999999999998
hgb,False,2612.58984375,CDK,random,homosapiens_cyp17a1,0.9487179487179487,0.9470015375978266,155959759,0.860334771367234,0.946922944105576,0.9487179487179487,,0.9416058394160584,0.9394265346496058,14952913,0.8469497959977248,0.943419597434196,0.9416058394160584,,0.8608058608058609,0.8461538461538461,0.8681318681318682,0.8681318681318682,,,,,True,,0.0,,0.01,20,,99999999.0,8.0,,,100.0,,,,,22.0,,True,,90,0.15999999999999998
svm,True,1027.96484375,CDK,random,homosapiens_cyp17a1,0.9794238683127572,0.9882075471698113,27381437,0.910107504112853,0.9789719626168224,0.9976190476190476,0.8636363636363636,0.9672131147540983,0.9814814814814815,10474173,0.8414710490593256,0.9724770642201835,0.9906542056074766,0.8,0.9711934156378601,0.9814814814814815,0.9629629629629629,0.9691358024691358,10.0,,0.0,2.0,,0.001,,,,,,,,,,,,,,,22.0,True,,,100,0.15999999999999998
svm,False,1371.0546875,CDK,random,homosapiens_cyp17a1,0.9432234432234432,0.9407802821994192,48422850,0.8436846188872685,0.9404199892787493,0.9432234432234432,,0.9343065693430657,0.9319002311490795,15982431,0.8271552849980578,0.9331872841549397,0.9343065693430657,,0.8663003663003663,0.8681318681318682,0.8571428571428571,0.8736263736263736,10.0,,0.1,3.0,,0.005,,,,,,,,,,,,,,,22.0,True,,,80,0.15999999999999998
dt,True,205.423828125,CDK,random,homosapiens_cyp17a1,0.977366255144033,0.98698224852071,6549803,0.9013155928939169,0.9811764705882353,0.9928571428571429,0.8787878787878788,0.9836065573770492,0.9907407407407407,5407185,0.9223689749736185,0.981651376146789,1.0,0.8666666666666667,0.9629629629629629,0.9691358024691358,0.9506172839506173,0.9691358024691358,,,,,,,,,,20,sqrt,,1.0,3.0,,,,,,,22.0,,,,90,0.08999999999999998
dt,False,209.0556640625,CDK,random,homosapiens_cyp17a1,0.8937728937728938,0.8834453808160503,6375920,0.6951442421733448,0.8841071068935175,0.8937728937728938,,0.9197080291970803,0.914942262387518,5236665,0.7859033757668679,0.9195342370524852,0.9197080291970803,,0.858974358974359,0.8351648351648352,0.8791208791208791,0.8626373626373627,,,,,,,,,,30,sqrt,,2.0,2.0,,,,,,,22.0,,,,90,0.15999999999999998
knn,True,2145.443359375,CDK,random,homosapiens_cyp17a1,0.9876543209876543,0.9929078014184397,47475216,0.9467242532964757,0.9859154929577465,1.0,0.9090909090909091,0.9918032786885246,0.9953488372093023,33307157,0.9616087343741692,0.9907407407407407,1.0,0.9333333333333333,0.9691358024691358,0.9814814814814815,0.9567901234567902,0.9691358024691358,,auto,,,,,,10.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,80,0.15999999999999998
knn,False,2274.6923828125,CDK,random,homosapiens_cyp17a1,0.9047619047619048,0.896731515961407,65326348,0.7288727543111404,0.8996222304269402,0.9047619047619048,,0.8759124087591241,0.862991861733367,40471372,0.6558312325666386,0.8777372262773723,0.8759124087591241,,0.8791208791208791,0.8901098901098901,0.8791208791208791,0.8681318681318682,,auto,,,,,,40.0,,,,,,,,,-1.0,3.0,,1.0,,,,uniform,80,0.15999999999999998
rf,True,2248.220703125,CDK,stratified,homosapiens_cyp17a1,0.9897119341563786,0.9941520467836257,33679798,0.9518257760218839,0.9906759906759907,0.9976525821596244,0.9333333333333333,1.0,1.0,26077797,1.0,1.0,1.0,1.0,0.9629629629629629,0.9506172839506173,0.9753086419753086,0.9629629629629629,,,,,,,,,,None,None,,1.0,2.0,500.0,,,,True,,22.0,,True,,100,0.15999999999999998
rf,False,3727.16796875,CDK,stratified,homosapiens_cyp17a1,0.9560439560439561,0.9549302859537053,38569398,0.8749445823674321,0.9549891868815026,0.9560439560439561,,0.927007299270073,0.9242532820765096,27864352,0.8322323637151173,0.9278164943686626,0.927007299270073,,0.8626373626373626,0.8241758241758241,0.8846153846153846,0.8791208791208791,,,,,,,,,,30,None,,1.0,8.0,500.0,,,,True,,22.0,,True,,90,0.15999999999999998
hgb,True,1020.7119140625,CDK,stratified,homosapiens_cyp17a1,0.9835390946502057,0.9906759906759907,14426872,0.9221692506045532,0.9837962962962963,0.9976525821596244,0.8833333333333333,0.9918032786885246,0.9950738916256158,9586190,0.9711044661725919,0.9901960784313726,1.0,0.9523809523809523,0.9526748971193415,0.9382716049382716,0.9753086419753086,0.9444444444444444,,,,,True,,0.0,,0.01,None,,99999999.0,16.0,,,100.0,,,,,22.0,,True,,80,0.08999999999999998
hgb,False,2014.9833984375,CDK,stratified,homosapiens_cyp17a1,0.9560439560439561,0.9552145713776841,25105108,0.8753921542026625,0.9550386294488847,0.9560439560439561,,0.9197080291970803,0.9175379154602088,16549398,0.8144848342527995,0.9203396967995509,0.9197080291970803,,0.8608058608058609,0.8461538461538461,0.8791208791208791,0.8571428571428571,,,,,True,,0.1,,0.01,None,,10000.0,8.0,,,100.0,,,,,22.0,,True,,80,0.15999999999999998
svm,True,1170.6171875,CDK,stratified,homosapiens_cyp17a1,0.9794238683127572,0.9883449883449883,30654183,0.9022663171382679,0.9814814814814815,0.9953051643192489,0.8666666666666667,0.9836065573770492,0.9901960784313726,11301541,0.9419096094830071,0.9805825242718447,1.0,0.9047619047619048,0.9691358024691358,0.9506172839506173,0.9814814814814815,0.9753086419753086,10.0,,0.1,3.0,,0.001,,,,,,,,,,,,,,,22.0,True,,,80,0.08999999999999998
svm,False,1482.2255859375,CDK,stratified,homosapiens_cyp17a1,0.9597069597069597,0.9586622884286933,45844883,0.8852284140326527,0.9586979012275738,0.9597069597069597,,0.9343065693430657,0.9310253964289289,14850228,0.8493237440401187,0.9318965953612685,0.9343065693430657,,0.8663003663003663,0.8516483516483516,0.8626373626373627,0.8846153846153846,10.0,,0.5,3.0,,0.005,,,,,,,,,,,,,,,22.0,True,,,80,0.15999999999999998
dt,True,200.283203125,CDK,stratified,homosapiens_cyp17a1,0.9732510288065843,0.9846153846153847,6076511,0.88408401699478,0.9928400954653938,0.9765258215962441,0.95,0.9754098360655737,0.9849246231155779,5096411,0.9214173326946368,1.0,0.9702970297029703,1.0,0.9650205761316872,0.9444444444444444,0.9753086419753086,0.9753086419753086,,,,,,,,,,30,None,,2.0,8.0,,,,,,,22.0,,,,80,0.15999999999999998
dt,False,210.8046875,CDK,stratified,homosapiens_cyp17a1,0.9340659340659341,0.9315984964057625,6259205,0.8144011991796337,0.9317735439545742,0.9340659340659341,,0.8540145985401459,0.840926252202366,5186461,0.6566105141007055,0.8361424463614244,0.8540145985401459,,0.847985347985348,0.8241758241758241,0.8681318681318682,0.8516483516483516,,,,,,,,,,None,sqrt,,2.0,4.0,,,,,,,22.0,,,,80,0.15999999999999998
knn,True,2323.818359375,CDK,stratified,homosapiens_cyp17a1,0.9876543209876543,0.9929742388758782,53515725,0.9423044179181723,0.9906542056074766,0.9953051643192489,0.9333333333333333,1.0,1.0,50648749,1.0,1.0,1.0,1.0,0.9711934156378601,0.9567901234567902,0.9876543209876543,0.9691358024691358,,auto,,,,,,10.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,90,0.15999999999999998
knn,False,2287.5205078125,CDK,stratified,homosapiens_cyp17a1,0.967032967032967,0.9660455889049726,54346324,0.9066690404451867,0.966205699218355,0.967032967032967,,0.9708029197080292,0.969972623569073,34953330,0.9343091970122112,0.9714533497145333,0.9708029197080292,,0.8663003663003663,0.8571428571428571,0.8846153846153846,0.8571428571428571,,auto,,,,,,10.0,,,,,,,,,-1.0,3.0,,1.0,,,,distance,80,0.15999999999999998
rf,True,1908.048828125,CDK,strict,homosapiens_cyp17a1,0.9736842105263158,0.9848661233993015,35658838,0.8884915575503409,0.9724137931034482,0.9976415094339622,0.8285714285714286,1.0,1.0,26207617,1.0,1.0,1.0,1.0,0.9609448457745672,0.9415204678362573,0.9766081871345029,0.9647058823529412,,,,,,,,,,10,None,,2.0,8.0,500.0,,,,True,,22.0,,True,,80,0.08999999999999998
rf,False,1571.642578125,CDK,strict,homosapiens_cyp17a1,0.9669260700389105,0.9658251527611573,15349327,0.8959180617964866,0.9672295410855656,0.9669260700389105,,0.9704142011834319,0.9705094872656876,10794261,0.9418418385677366,0.9711319847261491,0.9704142011834319,,0.8526377669056018,0.8351063829787234,0.8351063829787234,0.8877005347593583,,,,,,,,,,30,None,,1.0,2.0,100.0,,,,True,,22.0,,True,,90,0.15999999999999998
hgb,True,651.6806640625,CDK,strict,homosapiens_cyp17a1,0.9757085020242915,0.985981308411215,14566961,0.8973272461281868,0.9768518518518519,0.9952830188679245,0.8571428571428571,1.0,1.0,14858142,1.0,1.0,1.0,1.0,0.9570462102969843,0.9415204678362573,0.9649122807017544,0.9647058823529412,,,,,True,,0.1,,0.01,None,,1000.0,32.0,,,100.0,,,,,22.0,,True,,100,0.15999999999999998
